Date,Stock Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-12,msft,252.65204477135504,255.58813573395156,252.5627604348358,253.84234619140625,27148700,0.0,0
2021-04-13,msft,255.18147693661146,257.09587623221665,254.75492811661252,256.4015197753906,23837500,0.0,0
2021-04-14,msft,255.3996769581925,256.7387452890859,253.09841435191748,253.52493286132812,23070900,0.0,0
2021-04-15,msft,255.84599816156032,257.82983878053915,255.64763226226577,257.4033203125,25627500,0.0,0
2021-04-16,msft,257.3735728420619,258.8912097573856,255.51868664233362,258.63330078125,24878600,0.0,0
2021-04-19,msft,258.08780247739907,259.3673884238688,255.73695568875343,256.6495056152344,23209300,0.0,0
2021-04-20,msft,255.73692296676424,258.09769834526674,254.7648300841432,256.1733703613281,19722900,0.0,0
2021-04-21,msft,256.8478756293233,258.5738074710677,255.17152770010838,258.474609375,24030400,0.0,0
2021-04-22,msft,258.10756363712727,259.66488571796094,253.57449589728722,255.09214782714844,25606200,0.0,0
2021-04-23,msft,255.79643970769985,259.3971156327952,255.1913525177788,259.0400085449219,21462600,0.0,0
2021-04-26,msft,259.54589456265666,260.3195912610325,258.0679428586971,259.436767578125,19763300,0.0,0
2021-04-27,msft,259.46656053307186,261.063568337238,258.01836502614174,259.8534240722656,31014200,0.0,0
2021-04-28,msft,254.01095820575554,254.46726337678513,250.9062577009861,252.5032501220703,46903100,0.0,0
2021-04-29,msft,253.3959800058382,254.03080842626,246.98816786662474,250.4698028564453,40589000,0.0,0
2021-04-30,msft,247.72219832767405,251.0352087266079,247.58333008147633,250.14247131347656,30945100,0.0,0
2021-05-03,msft,251.35260865071294,252.29494508417343,249.0910314814143,249.82505798339844,19626600,0.0,0
2021-05-04,msft,248.94224788793233,249.18031421730677,243.7743362787646,245.78793334960938,32756100,0.0,0
2021-05-05,msft,247.04769264250012,247.4841400406051,243.8338802300983,244.47862243652344,21901300,0.0,0
2021-05-06,msft,244.45876747424336,247.84121950363814,242.7129931052832,247.71226501464844,26491100,0.0,0
2021-05-07,msft,250.11271901761523,252.24535692661698,249.1406412782794,250.42022705078125,27032900,0.0,0
2021-05-10,msft,248.84304978876003,249.6961018829338,245.1233485296599,245.182861328125,29299900,0.0,0
2021-05-11,msft,242.57413580973872,244.60757564814358,240.61013766407888,244.2405548095703,33641600,0.0,0
2021-05-12,msft,240.21335550039913,242.4055061897099,236.1464910424591,237.0689697265625,36684400,0.0,0
2021-05-13,msft,239.84634843314598,243.6156488653045,239.46941384927902,241.06640625,29624300,0.0,0
2021-05-14,msft,243.59580729894674,247.1667115645688,243.50653809779453,246.14503479003906,23901100,0.0,0
2021-05-17,msft,244.5579768804138,244.5976470366676,241.5524592886764,243.19903564453125,24970200,0.0,0
2021-05-18,msft,244.28024106993837,244.419109320475,240.9374590308356,241.1160125732422,20168000,0.0,0
2021-05-19,msft,237.9245987196973,241.82190347438018,237.21871750383826,241.71253967285156,25739800,0.56,0
2021-05-20,msft,242.54768491537044,246.5145764859124,242.44825776248646,245.05308532714844,21800700,0.0,0
2021-05-21,msft,246.13677111214488,246.89236584673077,243.32315277256538,243.7506561279297,21863100,0.0,0
2021-05-24,msft,246.35550532497493,249.7060062798921,246.0771274944206,249.3282012939453,21411500,0.0,0
2021-05-25,msft,250.3124699242414,251.28679230940546,249.36797265093773,250.26275634765625,17704300,0.0,0
2021-05-26,msft,249.97442274153747,251.47569081015223,249.29836665615196,250.03408813476562,17771600,0.0,0
2021-05-27,msft,249.71594733915225,250.02415028767874,247.80706425143123,247.86671447753906,24426200,0.0,0
2021-05-28,msft,249.5469083717268,250.62065784573278,248.11524240638548,248.2345428466797,18270200,0.0,0
2021-06-01,msft,249.77558755399804,249.835237777715,245.53031814796867,245.96775817871094,23213300,0.0,0
2021-06-02,msft,246.69352868703928,247.82692838316333,244.4167774777808,245.8683319091797,19406700,0.0,0
2021-06-03,msft,243.80039833586025,244.91390969033893,241.59324892219396,244.28756713867188,25307700,0.0,0
2021-06-04,msft,246.3256620007028,250.1931414004533,246.07710930105188,249.33811950683594,25281100,0.0,0
2021-06-07,msft,248.53280807559872,252.61901501351878,248.36379406240647,252.34063720703125,23079200,0.0,0
2021-06-08,msft,253.68283624286906,254.52792150728666,251.04816846997795,251.1078338623047,22455000,0.0,0
2021-06-09,msft,252.3406453182307,254.05068913902298,251.74412792963423,252.12191772460938,17937600,0.0,0
