Date,Company,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-12,Microsoft,252.65204477135504,255.58813573395156,252.5627604348358,253.84234619140625,27148700,0.0,0
2021-04-13,Microsoft,255.18144656424604,257.09584563199445,254.75489779501603,256.4014892578125,23837500,0.0,0
2021-04-14,Microsoft,255.3996769581925,256.7387452890859,253.09841435191748,253.52493286132812,23070900,0.0,0
2021-04-15,Microsoft,255.84599816156032,257.82983878053915,255.64763226226577,257.4033203125,25627500,0.0,0
2021-04-16,Microsoft,257.3736032109977,258.8912403053958,255.5187167924011,258.6333312988281,24878600,0.0,0
2021-04-19,Microsoft,258.08780247739907,259.3673884238688,255.73695568875343,256.6495056152344,23209300,0.0,0
2021-04-20,Microsoft,255.73692296676424,258.09769834526674,254.7648300841432,256.1733703613281,19722900,0.0,0
2021-04-21,Microsoft,256.8478756293233,258.5738074710677,255.17152770010838,258.474609375,24030400,0.0,0
2021-04-22,Microsoft,258.10757907628874,259.66490125027644,253.57451106529527,255.0921630859375,25606200,0.0,0
2021-04-23,Microsoft,255.79643970769985,259.3971156327952,255.1913525177788,259.0400085449219,21462600,0.0,0
2021-04-26,Microsoft,259.54589456265666,260.3195912610325,258.0679428586971,259.436767578125,19763300,0.0,0
2021-04-27,Microsoft,259.4665300609276,261.06353767753876,258.01833472407577,259.8533935546875,31014200,0.0,0
2021-04-28,Microsoft,254.0109428558556,254.46724799931067,250.90624253870342,252.50323486328125,46903100,0.0,0
2021-04-29,Microsoft,253.39599544289192,254.03082390198787,246.98818291331023,250.46981811523438,40589000,0.0,0
2021-04-30,Microsoft,247.72221343882552,251.03522403985428,247.5833451841568,250.14248657226562,30945100,0.0,0
2021-05-03,Microsoft,251.35260865071294,252.29494508417343,249.0910314814143,249.82505798339844,19626600,0.0,0
2021-05-04,Microsoft,248.94226334254475,249.1803296866986,243.77435141254728,245.78794860839844,32756100,0.0,0
2021-05-05,Microsoft,247.04769264250012,247.4841400406051,243.8338802300983,244.47862243652344,21901300,0.0,0
2021-05-06,Microsoft,244.45878253262077,247.84123477037068,242.71300805612293,247.7122802734375,26491100,0.0,0
2021-05-07,Microsoft,250.1127037775635,252.24534155661777,249.140626097459,250.4202117919922,27032900,0.0,0
2021-05-10,Microsoft,248.84308076191684,249.69613296226885,245.12337903983052,245.18289184570312,29299900,0.0,0
2021-05-11,Microsoft,242.57413580973872,244.60757564814358,240.61013766407888,244.2405548095703,33641600,0.0,0
2021-05-12,Microsoft,240.21335550039913,242.4055061897099,236.1464910424591,237.0689697265625,36684400,0.0,0
2021-05-13,Microsoft,239.84634843314598,243.6156488653045,239.46941384927902,241.06640625,29624300,0.0,0
2021-05-14,Microsoft,243.59580729894674,247.1667115645688,243.50653809779453,246.14503479003906,23901100,0.0,0
2021-05-17,Microsoft,244.55799222446555,244.59766238320833,241.55247444415602,243.1990509033203,24970200,0.0,0
2021-05-18,Microsoft,244.28024106993837,244.419109320475,240.9374590308356,241.1160125732422,20168000,0.0,0
2021-05-19,Microsoft,237.9245987196973,241.82190347438018,237.21871750383826,241.71253967285156,25739800,0.56,0
2021-05-20,Microsoft,242.5476698125859,246.51456113612028,242.44824266589293,245.05307006835938,21800700,0.0,0
2021-05-21,Microsoft,246.13678652030472,246.89238130219084,243.32316800459273,243.75067138671875,21863100,0.0,0
2021-05-24,Microsoft,246.35550532497493,249.7060062798921,246.0771274944206,249.3282012939453,21411500,0.0,0
2021-05-25,Microsoft,250.31245466242126,251.28677698817984,249.36795744670462,250.2627410888672,17704300,0.0,0
2021-05-26,Microsoft,249.97442274153747,251.47569081015223,249.29836665615196,250.03408813476562,17771600,0.0,0
2021-05-27,Microsoft,249.71593196652358,250.02413489607696,247.8070489963143,247.86669921875,24426200,0.0,0
2021-05-28,Microsoft,249.546923711186,250.62067325119455,248.11525765784128,248.23455810546875,18270200,0.0,0
2021-06-01,Microsoft,249.77557205898748,249.835222279004,245.5303029163165,245.96774291992188,23213300,0.0,0
2021-06-02,Microsoft,246.69354399704076,247.82694376350454,244.41679264648528,245.86834716796875,19406700,0.0,0
2021-06-03,Microsoft,243.80038310750095,244.91389439242704,241.5932338316985,244.2875518798828,25307700,0.0,0
2021-06-04,Microsoft,246.3256620007028,250.1931414004533,246.07710930105188,249.33811950683594,25281100,0.0,0
2021-06-07,Microsoft,248.53282310413206,252.61903028914105,248.36380908071973,252.3406524658203,23079200,0.0,0
2021-06-08,Microsoft,253.68283624286906,254.52792150728666,251.04816846997795,251.1078338623047,22455000,0.0,0
